quarter,down,yardsToGo,absoluteYardlineNumber,possessionTeam,defensiveTeam,offenseFormation,winProbabilityDiff,timeLeftHalf,pointDifferential
1,1,10,85,7,24,5,0.246540196,1642,0
2,2,10,69,14,25,5,-0.654637132,893,14
2,2,6,65,10,8,4,0.44044089399999997,632,0
1,2,10,55,30,23,5,0.226046174,1626,0
3,1,10,85,13,21,5,0.7969704559999999,1800,-13
2,1,10,46,22,2,4,-0.6595985520000001,81,-14
2,2,3,75,17,9,5,0.22317755199999995,204,-3
3,1,10,46,7,2,5,0.6666478360000001,1288,-10
2,1,10,71,28,15,5,0.38623515599999997,866,3
1,2,6,81,12,5,1,0.24826317999999997,1542,-3
3,2,1,39,25,12,5,-0.643322538,1545,0
1,3,3,78,13,12,4,-0.45759481199999996,1731,0
4,1,10,87,21,7,5,-0.8845773939999999,870,15
3,1,10,71,27,17,0,-0.6747378639999999,1482,10
3,1,10,89,25,31,3,-0.984047948,1556,24
3,2,1,85,3,2,5,0.321412906,1621,-10
4,3,7,61,23,5,4,0.6525185040000001,535,5
4,1,10,35,19,6,5,0.21939835000000002,720,-2
3,2,12,69,22,4,4,0.6184142239999999,1462,-13
3,2,3,60,14,31,4,0.315441192,1115,-5
2,1,10,62,27,0,5,0.23035320599999998,900,-4
2,1,10,30,20,10,1,-0.315337502,813,-14
4,2,7,74,31,8,5,0.7921324519999999,838,-12
2,1,10,97,3,30,4,0.7853647479999999,143,3
4,1,10,85,19,20,5,-0.871421658,853,-13
1,2,10,36,31,14,4,0.013526149999999959,1605,-3
4,1,20,33,10,21,4,0.9938634820000001,892,-26
1,1,10,41,21,26,4,-0.20741309199999997,1624,0
1,3,1,88,24,9,4,-0.13342305999999998,1512,0
4,2,7,67,11,10,4,0.549709752,649,-9
3,1,10,16,31,25,5,-0.990080004,1237,-24
4,3,12,82,2,3,4,0.18230345800000003,425,0
3,1,10,35,11,20,4,0.8956949240000001,1486,-20
4,1,10,35,17,18,5,0.768613636,272,5
1,3,7,66,6,24,4,-0.522799842,905,1
3,2,2,51,11,5,5,0.955062842,1077,14
4,2,10,20,28,5,4,0.815048754,429,-9
3,2,10,87,4,29,5,0.051863119999999985,1135,7
4,1,10,34,17,7,2,-0.30688463800000004,708,-1
2,2,4,53,3,15,4,0.08214157000000005,547,-4
2,2,6,50,18,12,4,0.08822007400000004,220,-7
4,2,6,42,2,6,4,0.48402429,52,-1
4,1,10,50,23,14,4,0.22382097,502,-4
1,1,10,67,29,16,5,0.232837886,1663,0
3,2,1,50,26,7,5,-0.15985767599999995,1701,1
1,1,10,85,26,3,4,0.8067945679999999,1373,-7
4,1,10,35,25,8,4,0.626767852,879,3
4,1,10,73,18,9,1,0.6793004060000001,227,2
1,2,9,36,17,1,4,0.29604466199999996,1507,-7
1,1,10,37,28,27,1,0.6263289160000001,1619,0
3,2,4,72,18,9,1,0.616657808,923,6
3,1,10,72,13,30,4,0.6881355280000001,1692,-13
3,1,10,35,16,0,5,-0.608501494,1800,7
3,1,10,45,25,31,4,-0.987299844,1774,24
2,1,10,35,15,30,1,0.78268943,648,2
3,1,10,53,22,1,4,0.24130123200000003,1618,-9
2,1,10,74,10,20,4,0.375491888,54,0
2,1,10,65,30,31,5,-0.03290987799999995,746,-3
4,2,8,18,1,29,3,0.973517508,824,-21
3,2,10,85,7,17,4,-0.49685976,1208,-6
3,3,13,40,10,8,4,0.6743698899999999,951,-4
1,2,5,26,15,29,4,-0.26786391400000004,1760,0
1,2,6,83,25,20,5,0.31041445599999995,1539,0
3,1,10,25,14,17,6,-0.8749027,1180,13
2,1,10,55,27,0,0,0.0029742120000000316,594,0
4,3,10,27,6,8,0,0.6285979740000001,747,-8
3,2,5,25,30,23,5,0.5754890960000001,1529,7
4,2,5,85,29,22,4,-0.15412752399999996,671,0
3,3,10,73,17,1,0,0.180269458,1040,-3
1,2,7,41,28,15,5,0.400544464,1378,3
3,1,10,40,3,11,5,0.946702742,1514,14
4,1,10,73,26,29,1,0.6040426720000001,146,2
3,1,10,45,1,28,4,0.5390115980000001,1732,7
4,2,15,43,9,12,5,0.9920152959999999,76,7
2,2,5,40,28,16,4,0.24220663399999998,345,1
3,4,4,73,5,20,4,0.472057126,1098,-5
3,1,10,35,12,13,5,0.28580675200000005,1800,7
1,1,3,13,15,0,1,-0.781947776,1104,7
2,2,7,89,30,12,4,0.263795062,592,-3
4,1,10,35,13,31,4,0.7753176319999999,295,6
2,2,3,68,10,19,5,0.41581527199999996,578,7
1,3,7,71,6,26,0,0.16832039800000004,1513,-7
2,2,5,76,11,23,4,0.819152914,655,7
2,1,10,35,22,6,5,0.378085018,759,7
3,1,10,46,18,17,4,0.812788182,1759,-14
3,1,9,101,5,20,4,0.6379164159999999,1531,-11
3,2,14,91,13,31,4,-0.08189917399999996,1195,-1
1,1,10,50,17,18,4,0.26913071400000005,1049,0
2,1,5,105,7,1,5,0.395523966,508,-10
1,2,10,66,6,7,4,-0.23227155200000005,1638,0
3,2,13,42,14,31,4,0.282694034,1018,-5
3,1,10,53,1,29,3,0.967735542,1227,-21
2,2,10,57,4,0,0,0.41060975200000005,116,4
1,2,1,109,21,7,2,-0.086244724,1397,0
3,4,1,11,2,7,1,0.5439482339999999,1363,3
2,1,10,50,14,13,4,0.760710518,142,14
3,1,10,35,8,6,5,0.65059866,1481,11
2,2,8,65,13,12,5,-0.48588552399999996,399,0
2,1,10,27,31,8,4,0.238766388,506,-6
2,2,5,38,8,23,5,-0.33694025800000005,401,3
3,1,10,45,16,0,5,-0.49762673599999996,1116,4
4,1,10,84,16,28,4,0.971514126,381,-15
2,1,10,35,13,31,4,-0.14770711999999997,655,-4
4,2,4,56,17,15,0,0.912949424,165,-10
2,2,10,35,8,25,5,0.92348699,362,-17
4,2,3,78,29,2,4,-0.831845806,398,-11
4,2,4,53,12,18,4,0.99604815,120,-18
4,1,10,39,13,12,4,0.919357296,850,-17
2,2,9,79,22,2,4,-0.636522144,25,-14
4,3,9,61,2,7,2,0.961576706,68,3
3,1,10,44,16,28,4,0.51000169,1541,-8
1,2,7,69,14,9,4,-0.03478494999999998,1623,0
1,2,5,37,25,31,4,-0.233615554,1047,0
2,1,10,26,23,11,4,0.885408542,208,-14
3,2,9,31,10,31,4,0.7774256239999999,1473,15
4,2,11,86,7,24,4,0.092648342,821,0
4,1,5,74,24,7,0,0.5329219700000001,70,-6
4,3,9,54,21,13,4,0.9190093319999999,857,13
4,1,10,73,0,4,5,-0.99009177,194,10
4,1,10,60,30,31,5,-0.57387375,815,4
4,1,10,85,9,18,0,0.9523074579999999,122,-9
4,1,10,36,24,6,4,-0.992535428,111,-15
3,3,6,49,0,27,4,0.571079992,1052,-9
3,1,10,85,23,27,5,0.31599824800000004,1715,-3
2,3,12,38,16,0,0,-0.692386006,853,10
2,2,9,73,1,6,3,0.9355215880000001,744,-21
1,3,1,44,20,0,1,0.666557874,1215,4
2,4,1,92,7,21,5,0.30057391600000005,840,0
2,1,10,35,22,27,4,0.542632446,102,4
2,3,2,37,25,8,4,0.9514305300000001,207,17
2,3,15,82,5,23,4,0.46291982400000004,120,-8
3,1,10,35,16,29,5,-0.05835296200000001,1742,1
3,2,10,28,17,18,4,0.821013376,1310,7
2,2,10,64,24,26,0,-0.48115718399999996,120,7
2,1,10,27,1,22,3,-0.4093966,779,-4
4,2,4,48,25,31,4,-0.997622282,494,22
2,1,10,44,30,18,4,0.7776310479999999,17,11
3,1,10,31,20,25,4,0.8348359240000001,1793,-17
2,1,10,97,22,27,1,0.42810357400000004,259,0
1,1,10,60,23,11,5,0.8045331120000001,1061,-10
1,1,10,35,21,13,5,0.20448021600000005,1800,0
2,1,10,90,22,27,5,0.03677097800000001,735,-7
4,1,10,47,29,1,5,0.894645924,241,6
1,2,7,80,24,6,4,-0.6146406719999999,1250,-7
4,1,10,56,13,15,4,-0.40952181,288,-4
2,4,1,49,0,16,4,-0.75262827,551,-13
1,3,9,67,21,7,4,0.09509679599999998,1581,0
3,2,5,36,20,25,4,0.83294132,1762,-17
4,3,8,48,3,30,1,0.997876134,558,34
2,1,10,100,0,27,6,-0.116452202,712,-3
2,1,10,22,17,9,5,0.06750706599999995,449,-3
2,3,4,94,29,8,4,-0.46632786000000004,77,6
3,1,10,55,13,30,4,-0.23898188800000003,1136,-7
2,3,1,11,2,19,4,0.6470492379999999,900,7
2,1,10,64,10,19,3,0.5203720039999999,66,7
3,1,10,85,29,8,5,-0.7936407059999999,1176,9
3,2,7,87,4,29,4,-0.023868948,1558,7
2,2,10,52,9,24,5,-0.04999712199999995,455,-1
3,3,4,64,23,11,4,0.7660322159999999,926,-7
1,4,1,62,4,23,5,0.305116988,905,-6
3,3,3,73,23,11,4,0.83603673,1698,-10
1,1,10,85,7,17,1,-0.155818998,1800,0
2,1,10,40,1,28,3,-0.05365213799999996,422,0
2,1,10,90,20,10,4,-0.20402404600000001,624,-14
2,1,10,81,2,6,3,0.6768978619999999,675,10
2,1,10,99,19,2,5,0.294873328,705,-7
1,1,10,37,9,17,0,0.03409502000000003,1143,3
2,2,10,96,26,29,5,0.08565018999999996,40,4
3,3,8,37,31,8,4,0.6400511120000001,1145,-8
4,1,10,88,18,9,1,0.772982142,726,6
3,3,6,88,25,10,4,-0.745154522,1712,10
1,1,15,66,5,31,1,-0.020357265999999985,1392,0
4,2,3,62,10,19,4,-0.382590502,292,-4
1,2,9,66,21,10,4,0.34754959399999996,1529,0
3,1,8,102,12,17,4,-0.913421706,977,-20
3,4,1,105,21,24,0,-0.10952654399999995,1632,-4
3,2,10,32,21,13,4,0.877441484,1059,13
2,1,10,24,2,6,3,0.449200362,860,3
4,2,8,80,17,1,4,-0.115917086,456,-3
2,2,3,42,3,15,5,0.11162271399999996,659,-4
3,3,3,107,1,17,4,-0.09995758599999999,1128,-4
2,1,5,105,20,5,5,0.6351776280000001,900,4
1,3,5,80,11,24,4,0.364943252,930,0
1,2,6,92,24,19,4,0.23558388000000002,1121,2
2,1,10,78,7,24,5,0.32989468400000005,654,0
4,3,5,61,22,18,4,0.995108184,356,24
2,2,10,82,17,7,4,0.12302080599999998,556,-4
1,2,6,66,14,12,5,0.568526458,1176,0
1,2,7,40,22,29,4,0.030726701999999995,1565,0
3,2,2,77,27,1,5,0.15377420199999997,1479,0
3,1,10,70,22,1,4,0.609558396,1268,-13
2,1,10,22,14,13,4,-0.58621861,523,11
4,1,10,70,0,25,4,-0.36113067000000004,85,-3
4,1,10,75,24,19,4,0.46568191800000003,762,2
2,1,10,51,6,2,5,0.5899073399999999,443,-10
2,1,10,59,30,18,0,0.7493161180000001,21,11
3,1,10,45,2,24,1,-0.674385182,1714,7
1,1,10,41,8,5,4,0.791266392,1411,7
3,1,10,43,20,11,1,0.892437462,1626,17
4,2,1,77,23,4,5,0.37589353400000003,435,0
4,2,9,66,27,17,5,-0.993254576,157,14
4,1,10,100,20,11,5,0.9879370059999999,465,13
4,3,5,34,31,30,4,-0.559522444,28,-4
3,2,4,91,5,8,4,0.783809398,1534,-11
1,2,10,97,25,0,0,-0.558922022,1045,7
1,1,10,100,6,4,4,0.43566707800000004,1794,0
3,2,6,31,15,17,4,0.266963356,995,-3
4,4,10,58,10,27,4,-0.840908386,427,-10
4,1,15,68,9,13,4,0.702661328,238,3
4,3,11,95,4,7,4,0.2952542,80,-2
3,3,11,30,21,10,4,0.937014306,1554,16
1,2,10,65,3,30,4,0.646785832,1679,0
4,1,10,90,9,27,5,0.239774838,770,-4
3,2,10,83,21,2,4,0.26887577799999995,1671,-1
2,1,10,83,24,3,5,-0.8419639400000001,74,-11
4,4,1,77,16,3,4,-0.993337114,503,-21
1,3,1,62,22,0,1,-0.26798540400000004,1405,4
3,3,5,21,7,17,4,-0.3173936,971,-6
2,3,13,57,10,21,4,0.515774674,390,-6
4,2,18,34,4,0,4,-0.948939722,317,-16
4,1,15,30,20,5,4,0.007506653999999946,566,-1
2,1,10,35,14,17,4,-0.22236941,370,6
3,2,6,65,22,18,5,0.8606443479999999,1615,17
3,1,10,53,6,1,4,0.858763376,1738,11
2,2,4,84,0,15,4,-0.8345536,149,-13
3,2,10,94,2,22,3,-0.781996914,1454,11
1,2,15,56,14,17,4,0.30034011600000005,1081,0
2,3,19,56,19,21,0,0.72480122,31,10
1,2,6,34,0,27,4,0.37646667599999994,1161,4
3,1,10,48,3,24,4,-0.314092174,1064,-3
1,2,14,51,14,9,5,-0.025895677999999978,1488,0
1,3,23,18,11,24,0,0.12441423600000001,1559,0
1,3,1,15,6,19,5,0.371369384,1526,0
2,1,10,39,20,5,4,0.779364068,817,11
3,2,2,43,30,23,5,0.18973744000000003,1386,0
4,1,20,23,28,1,0,0.953392214,418,-14
4,3,3,64,16,28,4,0.9848634860000001,253,-15
2,2,7,103,15,18,4,-0.550842856,297,-17
1,2,9,51,14,9,4,0.46616230200000003,940,7
2,2,7,95,25,31,4,-0.903222768,86,17
4,1,10,59,8,29,4,-0.970909274,362,-16
3,1,10,73,24,9,5,-0.423376418,984,1
2,1,10,101,21,24,5,0.30828305399999995,469,-7
3,2,2,43,10,21,5,0.931116592,1475,-19
4,2,13,83,21,26,4,-0.443805472,323,3
4,2,1,11,31,5,4,-0.48895303199999995,445,-1
4,1,10,91,23,11,5,-0.19742371199999997,512,0
1,1,10,95,14,13,4,0.14798823,1631,0
4,3,14,56,10,20,5,-0.770277732,120,3
3,1,10,41,2,23,3,-0.6882394300000001,1673,3
3,3,7,39,7,4,4,-0.608073608,1751,10
1,3,3,46,22,1,4,-0.69605136,1192,4
1,1,10,82,29,26,1,-0.027314260000000035,1352,-7
3,2,15,75,0,27,0,0.34295152799999995,1673,-6
3,1,7,17,24,3,4,-0.38636421400000004,1150,-4
1,1,10,94,7,6,5,-0.14101505999999997,1547,0
1,2,7,89,17,9,4,-0.341912732,963,-10
1,2,7,68,20,25,1,0.38715468399999997,1140,-7
3,2,9,74,8,25,0,0.8042746439999999,989,-10
4,1,10,54,13,21,4,0.9968085179999999,204,-23
4,2,4,82,2,22,4,-0.9897004380000001,209,14
3,3,2,33,5,11,4,0.938611064,1259,-17
2,1,10,85,29,11,4,-0.51197844,524,-11
2,1,10,99,15,13,4,-0.17022225200000002,168,-4
3,3,25,70,18,17,4,0.8756060080000001,1013,-14
3,2,7,63,8,25,0,0.810013074,1066,-10
1,2,10,104,12,30,5,0.06394664200000005,1129,0
4,3,21,20,24,21,0,-0.9628491400000001,360,-12
2,2,1,88,18,9,5,0.10962753800000002,789,-4
4,1,10,71,12,5,5,-0.09602254599999999,272,0
3,1,10,27,11,20,4,0.825292412,973,-13
3,1,10,21,16,29,5,-0.22929446400000003,1356,4
3,2,10,71,10,25,4,-0.914212968,1330,-17
2,2,7,56,27,1,3,-0.300364942,349,-7
4,2,10,40,25,12,4,-0.7982525600000001,785,4
3,1,10,30,26,3,4,0.9961474480000001,1219,-28
4,4,5,65,18,22,4,0.9904563420000001,116,-24
3,1,10,11,26,25,6,0.9569151760000001,1007,-15
3,2,10,30,31,10,4,0.811149154,1725,-22
3,1,10,29,6,4,5,0.997772154,1122,35
1,2,6,16,31,11,5,-0.560491692,1070,-7
3,1,10,29,14,25,5,0.30090321600000003,1202,-6
4,1,20,58,24,26,4,0.21529197600000005,104,-3
3,3,3,89,1,7,4,0.056053348,1402,0
2,2,3,49,19,20,4,-0.019024410000000047,572,0
4,3,7,57,3,16,4,-0.6992437840000001,900,7
4,1,10,54,18,30,5,0.7228821299999999,683,-11
3,1,10,35,27,0,5,0.306180112,954,3
1,1,10,85,18,9,4,-0.08736370600000004,1065,-4
2,3,2,43,12,13,4,-0.41184961,551,-3
1,1,10,82,8,29,5,-0.07602492000000005,1728,0
4,3,11,77,29,22,5,-0.9956678720000001,120,10
3,1,10,76,20,22,5,-0.49078609,973,2
2,2,8,47,13,9,4,0.466300278,120,-6
2,1,10,49,2,23,4,-0.5360022739999999,734,0
4,1,10,85,4,23,5,0.320343122,214,-3
3,1,10,76,2,23,4,-0.73616641,1581,3
3,2,10,45,11,3,4,0.957693602,929,-17
1,3,9,86,12,18,0,0.560638752,1224,-3
1,3,4,84,12,9,0,0.561206504,1492,0
4,2,3,13,5,28,4,0.7084327720000001,444,3
3,3,5,15,2,7,4,0.521074332,1405,3
3,1,10,100,16,4,5,0.28857665600000004,1583,-3
2,1,10,81,22,18,4,0.8375354399999999,24,17
2,2,8,30,0,4,0,0.414230444,693,-7
3,4,2,60,9,12,4,0.19441524800000004,1295,-3
4,1,10,61,25,10,2,-0.9261312180000001,120,3
2,1,10,35,7,17,5,-0.25133322999999996,351,-3
1,1,10,35,30,3,5,0.7681335140000001,1447,-7
1,2,13,82,1,4,4,0.07791945400000005,934,-3
3,2,12,55,0,27,4,0.566863552,1086,-9
4,2,10,96,17,15,4,0.7536104619999999,351,-7
3,1,10,75,1,27,5,0.01635004599999995,1061,-3
2,4,2,60,1,16,3,0.740277976,857,-7
1,1,10,84,29,11,4,0.31946932600000005,1581,0
1,2,10,39,31,14,4,0.398904976,1153,4
1,2,10,37,17,7,5,0.24011741599999997,1587,-7
2,1,10,99,31,11,5,-0.7017486399999999,488,-11
3,2,9,83,0,15,0,-0.914712918,1759,-16
3,2,4,75,9,28,4,0.03753914600000002,1179,-2
1,2,9,99,8,29,4,-0.292225822,925,-3
4,1,10,45,5,31,4,-0.50572101,349,-5
3,2,10,91,18,9,5,0.328240246,1594,3
1,1,10,68,1,7,3,0.25877940000000005,1371,0
3,2,5,68,15,13,4,-0.5562908799999999,1692,4
2,1,10,86,9,12,5,0.47982473600000003,244,-3
4,1,10,97,29,4,5,0.9903981959999999,62,-18
2,1,10,26,10,19,4,0.6045788000000001,12,7
1,1,10,38,23,27,4,0.23538291400000005,1661,0
2,1,10,60,11,23,1,0.812490892,781,7
2,1,10,97,2,29,4,0.5230836940000001,46,-7
2,3,7,59,9,24,4,-0.15439605799999995,819,-1
1,2,4,81,29,1,5,0.62539675,1512,0
4,1,10,35,30,18,1,0.9092000899999999,209,8
2,2,1,76,20,0,4,0.5991387100000001,29,4
4,2,5,98,22,18,3,0.9952164640000001,730,24
3,1,10,43,11,5,5,0.9507435719999999,1121,14
4,1,10,60,14,18,5,0.70761048,253,4
1,2,6,81,8,6,5,-0.42470827600000005,1762,0
3,1,10,83,21,24,4,-0.11128140999999997,1756,-4
4,2,6,55,19,26,5,0.926276318,165,6
2,3,7,98,16,4,4,0.48396664399999995,261,-3
2,1,10,40,15,13,4,-0.0009752659999999747,468,-4
1,1,10,15,4,7,4,0.11576840200000005,1013,0
4,1,10,31,16,0,5,-0.956723606,542,11
4,3,23,67,23,4,4,0.08298270399999996,258,0
3,1,10,100,16,29,4,-0.6351323280000001,1041,4
4,1,10,50,7,24,5,0.30018463799999995,717,0
4,2,15,65,15,29,4,-0.906243436,820,14
3,3,1,11,5,12,2,0.227455876,1408,-4
4,1,10,56,29,2,4,-0.93755861,115,-11
3,1,10,99,0,4,4,0.491698452,1670,-7
2,1,10,74,26,7,5,0.415216104,458,-6
4,2,10,85,19,24,4,0.940602116,541,-16
2,1,10,35,22,0,4,0.40636505199999995,110,-6
2,3,15,76,19,10,0,0.439940274,176,-10
2,1,10,96,0,20,4,0.70497286,63,-11
1,1,10,72,10,11,1,-0.42839206799999996,1794,0
4,2,11,37,3,2,0,-0.5432556719999999,120,0
1,3,8,60,6,7,4,-0.18928516,945,0
4,1,10,89,17,1,5,-0.7038270659999999,22,0
4,1,10,48,18,9,5,0.47022021599999997,357,2
3,3,5,72,3,16,4,-0.6591710820000001,979,7
3,1,10,78,26,25,0,0.949451794,1385,-18
2,2,10,51,18,0,4,0.9394895379999999,9,17
1,1,10,77,25,0,4,-0.6044221000000001,966,7
3,2,9,67,13,30,4,0.7132012059999999,1501,-13
4,1,10,52,11,31,5,0.249750816,900,-6
4,2,2,72,1,17,3,0.301822022,900,3
2,3,2,56,28,27,4,0.7443884759999999,728,6
4,1,2,108,23,11,6,-0.49456109200000004,372,0
5,1,10,37,1,4,3,0.170411594,522,0
2,1,5,50,5,28,4,-0.49766045799999997,216,-7
2,2,10,57,24,6,0,-0.8773102159999999,27,-14
1,1,10,75,15,18,4,-0.06685637,1371,-7
1,2,4,87,30,13,5,0.10435090199999997,1752,0
4,2,8,67,25,31,5,-0.995889362,110,16
2,1,10,99,25,0,4,-0.7246890399999999,735,7
3,1,10,42,0,15,4,-0.9960472899999999,959,-30
1,2,7,82,10,21,5,0.321182516,1762,0
1,2,5,82,22,1,0,-0.252096388,1332,-3
3,1,10,69,14,9,3,0.35394254399999997,1607,3
2,1,10,41,31,11,4,-0.49746325199999997,83,-4
4,1,10,78,3,11,4,0.982679468,837,17
1,2,8,72,23,4,0,0.202437722,1479,3
1,2,2,92,7,24,5,0.21405292399999998,1679,0
2,1,10,71,14,31,4,0.62064651,68,-11
2,2,12,64,0,4,4,0.35239630200000005,353,-7
3,3,5,64,4,28,0,-0.845347904,1757,-14
3,3,7,66,17,9,4,0.231635362,1033,0
1,2,6,58,18,0,5,0.775541276,907,7
2,3,22,97,2,29,4,0.5529277619999999,900,-7
1,2,20,35,10,25,4,-0.15193779000000002,1639,0
2,2,3,107,21,2,4,0.16997584,364,-4
1,1,10,48,12,18,1,0.5553958000000001,1059,-3
2,1,10,85,25,8,4,0.948357136,29,17
3,1,10,27,16,4,5,0.5736017520000001,916,0
2,1,10,62,22,27,5,-0.06557829599999998,816,-7
1,2,3,78,19,2,4,0.40400952399999995,1756,-7
2,1,10,88,18,22,5,0.47773590000000005,758,-10
4,1,10,60,2,19,3,0.31751367399999997,263,0
3,2,1,63,13,31,4,0.151265934,937,-1
2,2,7,66,26,6,4,-0.007951027999999971,749,7
1,1,10,54,5,19,4,-0.35201494800000005,1724,0
2,1,10,75,17,12,5,-0.6789785180000001,900,7
4,1,10,56,8,10,5,0.755134902,505,4
2,1,10,73,19,26,5,0.8312133740000001,614,10
2,3,3,31,19,3,4,-0.14763242000000004,148,0
4,3,7,17,8,16,4,-0.9784179479999999,197,12
3,1,10,68,16,4,5,0.420325942,1498,-3
4,2,10,19,1,7,3,0.0037121479999999707,183,0
2,1,10,49,10,11,5,-0.22645548800000004,155,0
2,2,15,30,2,23,3,-0.45019749200000003,208,0
2,1,10,44,6,24,5,-0.913092322,273,14
1,1,10,51,18,14,1,-0.5720907559999999,1049,7
3,1,20,87,30,23,4,0.34430908400000004,1080,0
4,2,5,72,22,18,5,0.9960944140000001,529,24
2,2,10,101,24,26,4,-0.346319244,315,7
1,2,10,53,1,16,3,0.46305662,1634,0
4,3,4,95,20,31,4,-0.49132882000000005,161,0
1,2,22,106,31,10,4,0.14202522399999995,1375,-3
4,1,10,63,13,9,4,0.32493715,78,-3
1,3,5,76,24,21,4,-0.14065083199999995,1503,0
2,1,10,54,7,4,1,0.04153256800000005,892,0
1,3,4,47,18,15,1,-0.19468672600000003,1067,7
5,1,10,86,1,4,3,0.653976962,200,0
3,1,9,19,29,26,5,-0.27956418,1397,-4
4,1,10,85,4,28,4,-0.9972851,190,-22
2,1,10,70,2,22,3,-0.504180498,430,7
4,1,10,37,0,25,4,-0.455254748,654,-7
4,3,10,93,14,23,0,-0.74212612,7,-6
1,1,10,72,0,18,3,0.6652335899999999,1102,-7
2,3,11,43,3,26,0,0.869341852,812,7
4,1,10,49,16,4,0,0.8328016,812,7
4,1,10,64,11,10,4,0.543207958,692,-9
2,3,4,36,4,23,4,0.13214174,490,-3
4,2,10,46,8,29,4,-0.97394213,390,-16
1,2,9,36,9,24,4,-0.422491338,1318,-7
3,1,10,23,6,2,4,0.00017207800000001994,1245,-3
1,3,1,80,14,13,3,0.06851713399999998,1243,0
1,1,10,79,22,18,0,-0.036113322,1280,0
3,1,10,65,25,8,4,0.89579539,1390,10
2,2,4,36,21,13,4,0.48370672000000003,576,3
2,1,10,78,21,2,4,0.07102125800000003,492,-4
1,2,20,40,31,14,4,0.39399314599999996,1066,4
3,1,10,99,27,0,3,0.695481062,1247,6
4,3,5,33,3,19,4,0.06965606000000002,277,-4
4,3,3,53,13,30,4,0.874562528,208,-9
2,1,10,82,19,20,1,-0.11320767600000003,887,0
4,1,10,61,14,13,4,0.399585746,454,-5
2,1,10,53,30,13,5,0.6838156099999999,299,10
1,2,12,61,28,16,4,0.035959244,1156,-3
4,2,3,31,15,18,4,0.552766136,651,1
1,1,15,97,15,29,4,-0.601032298,1022,11
2,2,10,40,30,13,5,0.33246684,895,3
4,2,7,50,29,1,4,0.87830035,235,6
4,2,9,49,5,20,0,0.07757926000000004,647,-2
4,3,24,35,18,22,4,0.9930619620000001,813,-24
3,2,7,48,30,3,4,0.998071336,1003,-34
4,1,5,65,2,6,4,0.25722047800000003,70,-1
1,1,10,59,28,16,5,0.11538119599999996,1197,-3
3,2,7,59,29,1,4,0.9423843940000001,1368,13
2,1,10,90,12,18,4,0.205728366,448,4
1,3,4,82,29,15,4,-0.31224054799999995,1563,-7
2,2,8,37,8,6,5,0.350229572,805,11
4,1,10,85,17,14,4,-0.99553457,287,-28
3,2,16,41,30,15,3,-0.14827939799999995,1157,8
2,1,10,56,1,4,5,0.16550423999999997,861,-3
2,1,10,19,18,12,5,0.297709696,672,-4
3,2,6,32,1,29,4,0.9025778499999999,1772,-13
2,2,15,86,26,21,4,-0.13363431400000003,597,-3
4,2,8,33,8,5,5,0.946261172,776,13
1,2,2,68,29,8,5,-0.26763658199999996,1067,0
4,3,3,19,9,27,4,-0.11301383399999998,427,-4
3,3,9,31,27,22,4,0.549949266,1313,-5
3,3,3,51,13,9,4,0.26202535600000004,1597,-3
3,2,15,104,0,4,4,0.574495212,1633,-7
1,2,10,70,7,21,5,0.12069594800000005,1262,-3
3,1,10,37,8,16,5,-0.501729742,1485,6
5,2,10,41,13,12,5,-0.150930738,463,0
3,1,10,76,21,10,4,0.97076513,1294,19
1,2,3,74,6,19,4,0.44273169,931,4
4,1,10,100,15,0,1,-0.9979010420000001,305,23
2,2,4,79,14,18,5,-0.5550700639999999,807,-10
4,2,5,65,15,29,0,-0.9060643859999999,900,14
2,1,10,25,6,4,4,0.991136128,122,28
4,2,10,48,18,15,1,0.67846848,399,-7
2,1,10,35,3,2,0,0.6951484539999999,219,-17
2,2,8,48,11,23,0,0.79587495,821,7
4,1,10,49,1,16,3,0.9907826120000001,663,-21
1,2,1,15,6,4,5,0.835102448,914,7
4,1,10,39,29,22,4,-0.86928954,405,7
4,2,10,39,20,22,5,-0.566680788,79,0
4,2,9,77,30,23,5,0.768681728,435,7
1,2,2,77,22,6,6,-0.06717791399999995,912,0
4,1,10,56,2,21,4,-0.7027690259999999,462,5
2,1,10,90,15,29,4,-0.785705168,302,11
2,2,6,52,15,28,4,0.32653055999999997,551,-6
4,4,1,11,17,27,4,-0.985889606,206,-21
3,1,10,68,8,23,4,0.373253874,1191,-7
3,1,10,62,26,24,4,0.46813476800000003,1160,3
4,2,4,58,17,14,4,-0.9951635560000001,189,-28
3,2,7,37,18,12,0,0.209222786,1023,-3
3,1,10,104,31,10,4,0.7944126199999999,1338,-15
2,1,5,15,23,11,6,0.867861242,120,-14
1,1,10,89,10,19,5,0.07273861000000004,1707,0
4,4,1,81,29,26,5,0.5321549320000001,385,-8
2,1,10,57,26,25,4,0.9160821100000001,215,-14
3,3,2,47,28,27,4,0.930408194,1091,13
2,1,10,86,22,18,5,0.6789798440000001,556,10
1,3,8,46,2,23,4,-0.542579978,1519,0
1,2,16,36,21,2,4,-0.18195312400000002,975,-7
3,3,10,27,28,15,4,-0.55510141,1662,-8
2,2,9,62,11,24,4,0.09850321000000001,227,-3
3,1,10,67,28,9,5,-0.42165031999999997,1727,4
3,3,10,72,24,7,0,0.307012222,1408,-3
2,2,6,81,16,28,5,0.35610658,19,4
2,1,10,93,23,30,5,0.7366571580000001,411,-13
